,status,seniority,home,time,age,marital,records,job,expenses,income,assets,debt,amount,price
314,no,14,owner,60,45,married,no_rec,fixed,120,250.0,18000.0,0.0,450,911
315,no,4,owner,36,23,married,no_rec,fixed,75,168.0,4000.0,0.0,1100,1385
316,no,2,owner,36,31,married,no_rec,freelance,60,92.0,2500.0,850.0,600,1638
317,no,25,owner,48,49,married,no_rec,fixed,60,150.0,6000.0,0.0,650,1265
318,yes,1,owner,48,39,married,yes_rec,freelance,60,0.0,6000.0,0.0,1300,3626
319,no,2,rent,60,36,single,no_rec,fixed,52,170.0,0.0,0.0,1300,1400
320,no,25,priv,12,55,single,no_rec,freelance,35,92.0,25000.0,0.0,150,400
321,no,6,parents,48,37,married,no_rec,fixed,45,179.0,0.0,0.0,1000,1530
322,no,4,parents,48,21,single,no_rec,fixed,35,60.0,4000.0,0.0,600,1320
323,yes,1,rent,48,30,single,no_rec,freelance,35,0.0,0.0,0.0,1300,1500
324,yes,14,rent,60,41,married,no_rec,fixed,54,92.0,0.0,0.0,1450,1482
325,yes,4,priv,60,43,married,yes_rec,fixed,45,109.0,0.0,0.0,1050,1530
326,yes,2,rent,60,41,married,yes_rec,fixed,57,124.0,0.0,0.0,1200,1496
327,no,3,owner,24,51,married,no_rec,freelance,60,0.0,26000.0,300.0,3000,6900
328,no,0,owner,60,44,married,no_rec,fixed,75,97.0,6500.0,0.0,1000,1147
329,yes,1,parents,48,18,single,no_rec,partime,45,95.0,4000.0,0.0,600,1472
330,no,1,rent,48,34,married,no_rec,fixed,55,102.0,0.0,0.0,600,1074
331,no,15,owner,48,31,married,no_rec,fixed,60,131.0,3000.0,0.0,770,872
332,no,11,parents,48,37,single,no_rec,fixed,35,199.0,10000.0,0.0,1100,1212
333,no,15,owner,60,29,single,no_rec,fixed,35,130.0,5000.0,0.0,830,1000
334,yes,4,other,36,54,married,no_rec,freelance,60,0.0,0.0,0.0,250,350
335,no,34,owner,60,50,married,yes_rec,fixed,60,150.0,9000.0,0.0,1300,1700
336,no,20,rent,36,56,married,yes_rec,fixed,77,173.0,0.0,0.0,1100,1256
337,no,10,owner,24,46,married,no_rec,freelance,120,400.0,6000.0,2700.0,600,1080
338,no,16,owner,60,40,married,yes_rec,fixed,75,120.0,5000.0,2000.0,400,1309
339,no,6,owner,48,34,married,no_rec,freelance,60,125.0,4000.0,0.0,1150,1577
340,no,3,owner,24,32,married,no_rec,fixed,45,120.0,5000.0,0.0,800,1023
341,no,4,parents,60,27,married,no_rec,freelance,35,0.0,0.0,0.0,1050,1214
342,no,4,owner,60,32,married,no_rec,fixed,60,147.0,3500.0,0.0,830,935
343,no,8,owner,60,30,married,no_rec,fixed,75,199.0,5000.0,2500.0,1500,1650
344,no,2,owner,48,30,married,no_rec,fixed,75,180.0,4000.0,0.0,1500,2065
345,no,1,rent,60,21,married,no_rec,fixed,58,132.0,0.0,0.0,1275,1381
346,no,20,owner,60,50,married,no_rec,fixed,60,170.0,6000.0,0.0,1300,1404
347,no,4,other,60,37,married,yes_rec,freelance,60,61.0,0.0,0.0,1420,1450
348,yes,1,rent,36,23,married,no_rec,partime,54,88.0,0.0,0.0,600,750
349,no,3,parents,36,24,separated,no_rec,fixed,45,113.0,0.0,0.0,850,940
350,no,18,owner,60,36,married,no_rec,fixed,45,85.0,3000.0,0.0,1500,1856
351,yes,1,rent,36,24,married,no_rec,freelance,44,90.0,0.0,0.0,1050,1493
352,no,0,owner,60,30,married,no_rec,fixed,45,80.0,2000.0,200.0,1000,1331
353,yes,5,priv,60,37,married,no_rec,partime,60,95.0,2000.0,0.0,1065,1165
354,no,1,parents,30,22,single,no_rec,fixed,35,80.0,4000.0,0.0,600,850
355,yes,3,parents,48,23,single,no_rec,freelance,35,182.0,0.0,0.0,1100,1427
356,yes,0,rent,60,39,single,yes_rec,fixed,35,0.0,0.0,0.0,2350,2679
357,yes,0,other,60,51,married,no_rec,freelance,60,0.0,0.0,0.0,1300,1321
358,no,20,owner,24,51,married,no_rec,fixed,45,185.0,10000.0,0.0,600,750
359,yes,0,owner,48,39,married,yes_rec,partime,45,132.0,3500.0,0.0,1000,1603
360,no,30,owner,30,61,married,no_rec,fixed,60,320.0,4000.0,0.0,700,1054
361,no,5,rent,60,37,married,no_rec,fixed,93,176.0,0.0,0.0,1800,2450
362,no,13,owner,48,40,married,no_rec,fixed,60,123.0,4000.0,0.0,900,1054
363,no,25,owner,36,52,married,no_rec,freelance,60,150.0,15000.0,0.0,750,1778
364,no,12,owner,48,31,married,no_rec,fixed,60,84.0,5000.0,0.0,700,1702
365,no,12,owner,48,31,divorced,no_rec,fixed,35,117.0,4000.0,0.0,660,933
366,yes,4,owner,60,35,married,yes_rec,freelance,45,0.0,15000.0,3000.0,2000,2477
367,no,11,owner,60,34,married,no_rec,fixed,35,100.0,3500.0,0.0,950,1241
368,yes,3,owner,60,26,married,no_rec,partime,45,120.0,6100.0,1500.0,1000,1403
369,no,1,parents,12,53,single,no_rec,fixed,35,160.0,0.0,0.0,250,1456
370,no,2,rent,36,29,married,no_rec,fixed,88,130.0,0.0,0.0,500,600
371,no,9,owner,48,47,married,no_rec,freelance,35,183.0,45000.0,1700.0,3000,3690
372,no,5,owner,60,28,married,yes_rec,freelance,75,240.0,3000.0,0.0,1300,1585
373,no,4,owner,48,36,married,no_rec,fixed,60,133.0,4000.0,0.0,1000,1595
374,yes,24,other,60,41,married,yes_rec,freelance,75,0.0,0.0,0.0,2200,2428
375,no,15,other,36,39,separated,no_rec,fixed,45,116.0,4000.0,0.0,600,1196
376,no,8,priv,48,25,single,no_rec,fixed,45,180.0,1500.0,0.0,1100,1200
377,no,2,owner,60,27,married,no_rec,fixed,45,120.0,5000.0,400.0,1000,1140
378,yes,4,owner,60,37,married,no_rec,fixed,75,116.0,3000.0,575.0,950,950
379,no,17,rent,48,37,married,no_rec,fixed,53,181.0,0.0,0.0,1050,1317
380,no,40,owner,48,60,married,no_rec,freelance,75,183.0,5000.0,0.0,1200,1308
381,no,15,other,48,33,married,no_rec,fixed,45,125.0,0.0,0.0,1000,1587
382,no,11,owner,36,32,married,no_rec,fixed,60,101.0,12000.0,2400.0,965,1265
383,no,8,owner,36,30,married,no_rec,fixed,60,50.0,5000.0,400.0,300,1890
384,yes,11,owner,60,42,married,no_rec,fixed,60,80.0,3600.0,0.0,1200,1322
385,yes,6,owner,48,58,married,yes_rec,freelance,60,400.0,86000.0,0.0,930,945
386,no,10,rent,30,34,separated,no_rec,fixed,45,100.0,0.0,0.0,700,1480
387,yes,12,owner,60,34,married,no_rec,fixed,60,115.0,4000.0,0.0,1650,1686
388,no,2,owner,36,42,married,no_rec,partime,75,92.0,3000.0,0.0,550,850
389,no,5,owner,60,40,married,no_rec,fixed,75,86.0,4900.0,0.0,1300,1581
390,no,11,parents,60,41,separated,yes_rec,fixed,35,100.0,0.0,0.0,1250,1549
391,no,7,other,36,33,married,yes_rec,fixed,75,300.0,30000.0,0.0,800,1151
392,no,14,owner,60,35,married,no_rec,fixed,35,80.0,3500.0,0.0,1100,1622
393,no,8,parents,60,31,single,no_rec,freelance,35,107.0,0.0,0.0,1250,1499
394,no,10,rent,60,24,married,no_rec,fixed,53,80.0,0.0,0.0,400,650
395,no,21,owner,36,37,married,no_rec,fixed,75,300.0,7000.0,3500.0,1100,1876
396,no,6,parents,18,27,single,no_rec,freelance,35,140.0,0.0,0.0,600,2724
397,no,14,owner,60,29,married,no_rec,fixed,35,143.0,5000.0,0.0,1400,1668
398,yes,4,rent,60,42,divorced,yes_rec,fixed,70,350.0,0.0,0.0,2200,2441
399,yes,20,owner,60,44,married,yes_rec,freelance,75,60.0,3000.0,0.0,1500,1912
400,no,20,owner,24,54,married,no_rec,fixed,35,175.0,11500.0,0.0,500,1080
401,no,0,owner,48,44,married,no_rec,partime,75,120.0,4000.0,0.0,900,1204
402,yes,7,owner,48,29,married,no_rec,fixed,60,62.0,4000.0,0.0,984,984
403,yes,18,rent,24,35,married,no_rec,partime,96,63.0,0.0,0.0,600,888
404,yes,2,owner,36,33,married,no_rec,freelance,75,220.0,16000.0,500.0,3000,4100
405,yes,5,rent,36,22,single,no_rec,fixed,42,70.0,0.0,0.0,850,870
406,no,18,parents,60,32,married,no_rec,fixed,75,152.0,5000.0,0.0,1400,1640
407,no,6,owner,24,45,married,no_rec,freelance,90,150.0,5000.0,0.0,250,450
408,no,27,owner,18,48,married,no_rec,freelance,35,70.0,5000.0,0.0,800,1578
409,no,20,owner,24,42,married,yes_rec,freelance,60,145.0,10000.0,0.0,1000,1622
410,no,12,owner,18,31,married,yes_rec,fixed,60,153.0,4500.0,400.0,600,1850
411,no,4,rent,60,27,single,no_rec,fixed,43,76.0,0.0,0.0,650,1070
412,no,0,priv,48,45,married,no_rec,fixed,75,194.0,3000.0,100.0,1000,1429
413,no,10,other,42,26,single,no_rec,fixed,35,67.0,0.0,0.0,800,1400
414,no,37,owner,60,56,widow,no_rec,fixed,35,300.0,10000.0,0.0,1300,1750
415,yes,0,owner,48,38,married,no_rec,freelance,90,38.0,2800.0,0.0,1050,1238
416,no,12,owner,60,28,married,no_rec,fixed,45,167.0,3000.0,1750.0,250,1188
417,no,5,rent,24,31,married,no_rec,fixed,84,90.0,0.0,0.0,400,2230
418,no,1,parents,60,21,single,no_rec,partime,35,42.0,0.0,0.0,1100,1112
419,no,7,owner,60,52,widow,no_rec,fixed,35,112.0,4500.0,0.0,1350,1445
420,no,4,rent,48,28,single,no_rec,fixed,45,100.0,0.0,0.0,750,954
421,no,0,parents,48,24,single,no_rec,partime,45,76.0,0.0,0.0,1640,1649
422,no,23,owner,36,59,married,no_rec,fixed,35,100.0,7000.0,0.0,850,1334
423,no,8,owner,36,52,married,no_rec,fixed,60,695.0,18000.0,0.0,750,2095
424,no,7,owner,24,41,married,no_rec,freelance,45,0.0,6000.0,0.0,1200,2676
425,no,23,owner,48,60,married,no_rec,fixed,35,80.0,3000.0,0.0,1150,1242
426,no,30,owner,12,52,married,no_rec,freelance,45,80.0,7000.0,0.0,1100,2487
427,no,9,other,36,32,single,no_rec,fixed,35,125.0,0.0,0.0,1000,1725
428,no,13,owner,48,36,married,no_rec,fixed,45,124.0,3000.0,0.0,700,1365
429,no,5,owner,36,65,single,no_rec,others,35,121.0,10000.0,0.0,900,1191
430,no,11,owner,60,26,married,no_rec,fixed,45,120.0,5000.0,0.0,1350,1498
431,no,40,rent,36,59,married,no_rec,fixed,59,142.0,0.0,0.0,1000,1800
432,no,10,owner,60,31,single,no_rec,fixed,35,80.0,2500.0,900.0,1100,1320
433,no,20,rent,24,40,married,no_rec,fixed,87,117.0,0.0,0.0,350,350
434,no,6,parents,36,29,married,no_rec,fixed,105,168.0,14000.0,0.0,650,679
435,no,1,parents,24,21,single,no_rec,partime,45,114.0,2500.0,500.0,500,1154
436,yes,0,other,42,23,single,no_rec,partime,35,0.0,0.0,0.0,1100,1135
437,yes,0,owner,60,39,married,yes_rec,freelance,45,80.0,6000.0,0.0,1100,1131
438,yes,2,owner,60,27,single,yes_rec,fixed,35,120.0,8000.0,0.0,975,1140
439,no,1,parents,60,22,single,no_rec,fixed,35,109.0,0.0,0.0,1000,1466
440,yes,1,owner,12,56,married,no_rec,others,60,0.0,3500.0,0.0,500,1705
441,yes,5,rent,36,32,married,yes_rec,freelance,64,42.0,15000.0,0.0,1300,1450
442,yes,26,priv,60,41,separated,yes_rec,fixed,35,201.0,4700.0,3100.0,2400,2700
443,no,24,owner,60,42,married,no_rec,fixed,75,137.0,4000.0,0.0,900,1167
444,no,45,other,48,62,married,no_rec,fixed,45,100.0,0.0,0.0,450,935
445,yes,1,parents,36,23,single,no_rec,partime,35,110.0,0.0,0.0,650,710
446,yes,1,rent,60,26,married,no_rec,partime,48,127.0,0.0,0.0,1250,1655
447,no,8,owner,36,40,married,no_rec,freelance,75,200.0,10000.0,0.0,700,800
448,no,0,owner,60,47,married,no_rec,freelance,45,56.0,6000.0,0.0,1345,1345
449,no,20,rent,60,35,single,no_rec,fixed,56,110.0,0.0,0.0,1000,1279
450,no,35,rent,42,52,married,yes_rec,fixed,58,130.0,2000.0,0.0,1000,1777
451,no,7,rent,60,60,married,no_rec,fixed,68,77.0,4000.0,0.0,800,1054
452,no,10,owner,60,49,married,no_rec,freelance,60,150.0,23000.0,0.0,1200,1390
453,no,4,rent,12,28,single,no_rec,fixed,40,51.0,0.0,0.0,300,1469
454,no,14,owner,60,35,married,no_rec,fixed,75,205.0,5000.0,0.0,1350,1442
455,no,35,owner,60,52,married,no_rec,freelance,45,90.0,14000.0,0.0,2900,4600
456,yes,1,priv,60,41,married,yes_rec,fixed,45,77.0,4000.0,0.0,1300,1673
457,no,2,parents,24,26,single,no_rec,fixed,35,88.0,0.0,0.0,325,450
458,no,2,other,18,25,married,yes_rec,freelance,60,0.0,0.0,0.0,850,1400
459,yes,8,rent,60,30,married,no_rec,fixed,85,103.0,0.0,0.0,1090,1090
460,no,14,owner,30,37,married,no_rec,fixed,60,121.0,5000.0,0.0,650,1708
461,no,35,owner,48,50,single,no_rec,freelance,35,100.0,12000.0,0.0,800,1161
462,yes,0,owner,60,36,married,no_rec,partime,90,113.0,4000.0,198.0,400,790
463,no,10,owner,48,37,married,no_rec,fixed,75,350.0,7000.0,0.0,1000,1628
464,no,0,owner,60,27,single,no_rec,fixed,35,87.0,15000.0,0.0,1000,1034
465,yes,0,rent,36,38,separated,no_rec,fixed,48,125.0,0.0,0.0,500,585
466,yes,2,rent,18,46,married,yes_rec,fixed,74,140.0,0.0,0.0,200,380
467,no,10,priv,48,28,single,no_rec,fixed,35,129.0,3500.0,933.0,1000,1529
468,no,13,parents,60,28,married,no_rec,fixed,35,138.0,0.0,0.0,1080,1192
469,yes,1,other,48,27,single,yes_rec,partime,35,105.0,0.0,0.0,1300,1533
470,yes,16,rent,24,40,married,no_rec,freelance,65,50.0,10000.0,5000.0,1400,1636
471,no,10,owner,60,40,married,no_rec,fixed,60,194.0,7000.0,0.0,1600,2171
472,yes,2,owner,60,44,married,no_rec,fixed,60,88.0,2000.0,0.0,1450,1452
473,no,2,owner,60,35,married,no_rec,others,60,175.0,2500.0,0.0,1250,1412
474,no,19,owner,60,34,married,no_rec,fixed,60,196.0,7000.0,1000.0,1690,1930
475,no,8,rent,48,39,married,no_rec,freelance,66,60.0,0.0,0.0,700,1580
476,no,6,priv,60,34,married,no_rec,fixed,45,124.0,1500.0,100.0,1100,1392
477,no,3,parents,24,20,single,no_rec,fixed,35,170.0,2000.0,0.0,500,1624
478,no,14,priv,60,38,married,no_rec,fixed,60,110.0,8000.0,400.0,450,1133
479,no,22,rent,60,47,married,no_rec,fixed,56,114.0,0.0,0.0,1000,1163
480,no,15,rent,48,33,married,no_rec,fixed,78,179.0,0.0,0.0,1150,1661
481,no,22,owner,18,57,married,yes_rec,fixed,45,150.0,6000.0,0.0,500,1727
482,no,7,owner,60,44,married,no_rec,fixed,90,271.0,11000.0,5500.0,800,945
483,no,22,owner,60,42,married,yes_rec,fixed,45,120.0,5000.0,0.0,1350,1650
484,no,15,rent,60,42,married,no_rec,fixed,58,130.0,0.0,0.0,1000,1308
485,yes,8,rent,60,25,married,yes_rec,fixed,73,280.0,0.0,0.0,600,1364
486,no,18,owner,36,41,married,no_rec,fixed,45,104.0,12000.0,800.0,900,1607
487,no,4,rent,60,25,married,no_rec,fixed,51,163.0,0.0,0.0,1000,1197
488,no,11,parents,60,27,single,yes_rec,fixed,35,57.0,0.0,0.0,600,1537
489,no,10,other,60,31,married,no_rec,fixed,45,125.0,0.0,0.0,1200,1682
490,no,13,other,60,40,married,no_rec,fixed,60,140.0,0.0,0.0,700,1465
491,no,7,priv,12,30,single,no_rec,freelance,35,0.0,3000.0,0.0,600,670
492,no,3,owner,24,43,married,no_rec,freelance,75,0.0,3000.0,0.0,650,1548
493,no,17,owner,48,48,married,no_rec,freelance,45,0.0,11500.0,200.0,2000,2284
494,no,2,rent,60,28,single,no_rec,fixed,43,81.0,0.0,0.0,1000,1135
495,no,8,owner,60,24,single,no_rec,freelance,35,265.0,8000.0,0.0,1200,1590
496,no,5,rent,36,40,separated,no_rec,fixed,43,75.0,0.0,0.0,400,650
497,no,3,parents,60,30,single,no_rec,fixed,35,86.0,0.0,0.0,750,829
498,no,0,parents,60,21,single,no_rec,freelance,35,44.0,0.0,0.0,1200,1311
499,yes,2,owner,36,29,single,no_rec,freelance,35,71.0,3000.0,0.0,950,1300
500,yes,10,owner,60,56,married,no_rec,fixed,60,161.0,5000.0,0.0,1500,1844
501,no,5,owner,60,35,married,no_rec,freelance,45,0.0,25000.0,0.0,1500,1850
502,yes,2,priv,60,53,married,no_rec,partime,75,170.0,3000.0,180.0,1900,2180
503,no,39,owner,60,58,married,no_rec,fixed,35,113.0,3500.0,0.0,1380,1623
504,no,1,parents,60,33,married,no_rec,fixed,60,355.0,12000.0,0.0,1900,2150
505,no,8,priv,12,31,single,yes_rec,freelance,35,0.0,5000.0,0.0,1700,2963
506,yes,2,rent,60,42,single,yes_rec,fixed,35,0.0,0.0,0.0,1900,2259
507,no,21,owner,36,44,married,no_rec,fixed,75,170.0,4000.0,0.0,1200,1650
508,no,25,other,18,43,married,no_rec,fixed,75,85.0,700.0,0.0,400,1205
509,no,19,owner,36,33,married,no_rec,fixed,60,115.0,6700.0,2000.0,1000,2084
510,no,10,owner,48,55,widow,no_rec,fixed,35,189.0,9000.0,0.0,1200,1255
511,no,10,owner,60,38,married,no_rec,fixed,45,184.0,6000.0,1000.0,1125,1325
512,no,30,owner,60,49,widow,no_rec,fixed,35,120.0,4000.0,0.0,1100,1152
513,no,8,owner,60,42,married,yes_rec,freelance,75,290.0,10000.0,0.0,1200,2140
514,no,14,owner,36,56,married,no_rec,fixed,35,160.0,2000.0,0.0,550,685
515,yes,0,other,60,40,married,yes_rec,fixed,75,260.0,2500.0,0.0,1500,1607
516,no,11,other,12,41,single,no_rec,fixed,35,135.0,0.0,0.0,1000,1300
517,no,25,owner,18,40,married,no_rec,fixed,45,110.0,4000.0,0.0,455,1542
518,no,8,rent,60,26,married,no_rec,fixed,59,140.0,0.0,0.0,1400,1538
519,no,5,parents,12,32,married,no_rec,freelance,35,147.0,0.0,0.0,300,750
520,yes,2,other,36,49,married,yes_rec,others,45,50.0,0.0,0.0,1600,2640
521,no,5,rent,24,41,separated,no_rec,fixed,44,90.0,0.0,0.0,550,1319
522,yes,1,rent,60,37,separated,yes_rec,partime,66,60.0,0.0,0.0,1500,2800
523,yes,2,owner,60,25,single,no_rec,partime,35,95.0,4500.0,3000.0,1080,1296
524,no,0,other,48,23,single,no_rec,fixed,35,60.0,0.0,0.0,1000,1294
525,no,24,owner,60,46,married,no_rec,fixed,60,140.0,6000.0,1000.0,1100,1653
526,no,1,owner,48,46,married,no_rec,fixed,90,170.0,14000.0,0.0,1000,1125
527,no,3,owner,36,49,married,no_rec,freelance,45,64.0,4000.0,0.0,400,773
528,yes,12,owner,60,37,married,no_rec,fixed,60,98.0,9000.0,200.0,800,1012
529,no,1,parents,12,21,single,no_rec,others,35,0.0,0.0,0.0,800,1428
530,no,4,owner,48,32,married,no_rec,fixed,45,208.0,6500.0,5000.0,1000,1323
531,no,8,parents,48,28,single,no_rec,fixed,35,115.0,500.0,0.0,360,363
532,no,17,owner,24,50,married,no_rec,freelance,60,285.0,22000.0,700.0,500,1321
533,no,5,rent,12,35,married,yes_rec,freelance,96,210.0,0.0,0.0,300,700
534,yes,11,rent,48,53,married,yes_rec,fixed,81,210.0,0.0,0.0,1260,1538
535,yes,5,other,48,22,single,no_rec,fixed,35,82.0,0.0,0.0,480,1910
536,no,19,rent,60,38,married,no_rec,fixed,86,108.0,0.0,0.0,1000,1132
537,yes,5,rent,48,31,married,yes_rec,fixed,60,150.0,0.0,0.0,800,1707
538,no,5,owner,24,24,single,no_rec,fixed,35,78.0,6000.0,3000.0,500,2262
539,no,20,rent,60,38,married,no_rec,fixed,74,140.0,0.0,0.0,1500,1600
540,yes,2,rent,60,62,married,yes_rec,others,41,57.0,8000.0,0.0,1200,1500
541,no,20,rent,60,61,married,no_rec,fixed,81,211.0,0.0,0.0,1475,1475
542,yes,0,other,48,56,married,no_rec,others,45,105.0,25000.0,0.0,1900,2150
543,no,5,owner,48,33,married,no_rec,fixed,75,158.0,4000.0,1100.0,1250,1550
544,no,18,rent,36,41,single,no_rec,freelance,40,53.0,0.0,0.0,750,1077
545,no,20,owner,12,43,married,no_rec,freelance,90,0.0,3000.0,0.0,500,1909
546,yes,1,other,60,32,married,yes_rec,partime,35,114.0,4000.0,500.0,1150,1661
547,yes,21,priv,60,36,married,no_rec,fixed,45,179.0,3500.0,0.0,2000,2220
548,no,13,rent,60,36,married,no_rec,fixed,84,92.0,0.0,0.0,1200,1271
549,no,2,rent,36,27,single,no_rec,fixed,70,97.0,0.0,0.0,500,985
550,no,4,owner,36,42,single,no_rec,fixed,35,115.0,12000.0,0.0,900,1299
551,no,8,owner,36,60,married,no_rec,freelance,45,78.0,11000.0,0.0,500,670
552,yes,0,parents,36,30,single,no_rec,others,45,32.0,0.0,0.0,650,750
553,no,1,owner,36,30,married,no_rec,freelance,75,0.0,6000.0,0.0,700,850
554,no,10,owner,12,34,married,no_rec,fixed,75,80.0,4500.0,3500.0,300,1600
555,no,27,rent,24,50,married,no_rec,fixed,47,115.0,0.0,0.0,500,1636
556,no,1,other,42,33,married,yes_rec,fixed,90,138.0,3500.0,606.0,1400,1700
557,no,20,owner,60,53,married,yes_rec,freelance,75,350.0,6500.0,0.0,800,1138
558,no,1,priv,36,28,married,no_rec,fixed,60,110.0,4500.0,0.0,350,450
559,no,14,rent,48,29,married,no_rec,fixed,52,70.0,0.0,0.0,800,1210
560,no,20,owner,18,40,married,no_rec,fixed,75,210.0,3500.0,0.0,800,1717
561,no,0,parents,60,20,married,no_rec,freelance,45,100.0,0.0,0.0,1850,2150
562,yes,20,priv,60,40,married,no_rec,fixed,75,83.0,3000.0,0.0,1300,1435
563,yes,3,priv,60,32,married,yes_rec,fixed,60,200.0,4500.0,2000.0,1600,1759
564,yes,2,rent,60,43,married,yes_rec,partime,84,86.0,0.0,0.0,1650,1782
565,yes,2,rent,60,35,married,yes_rec,freelance,75,0.0,0.0,0.0,1000,1206
566,no,24,owner,36,42,married,no_rec,fixed,90,97.0,5800.0,0.0,500,1536
567,yes,15,owner,60,53,separated,no_rec,fixed,35,95.0,16500.0,0.0,1600,1955
568,no,4,rent,36,35,married,no_rec,partime,52,72.0,0.0,0.0,350,899
569,yes,1,parents,60,23,single,no_rec,fixed,35,100.0,0.0,0.0,1600,1642
570,no,5,owner,6,31,married,no_rec,freelance,60,150.0,5000.0,0.0,300,1200
571,no,4,priv,24,44,married,no_rec,fixed,75,96.0,4000.0,0.0,580,923
572,no,17,rent,30,45,married,no_rec,fixed,55,104.0,0.0,0.0,550,575
573,yes,1,priv,48,63,married,no_rec,others,35,0.0,2000.0,0.0,500,1400
574,yes,1,parents,36,23,single,no_rec,partime,35,70.0,2000.0,0.0,1050,1410
575,yes,6,parents,60,38,married,no_rec,fixed,45,75.0,0.0,0.0,1175,1800
576,no,3,owner,60,38,married,no_rec,freelance,60,100.0,18000.0,0.0,1500,2360
577,yes,0,rent,60,41,married,yes_rec,fixed,95,50.0,7000.0,4000.0,1600,1601
578,no,14,owner,60,54,married,no_rec,fixed,60,90.0,5000.0,0.0,800,1517
579,yes,0,parents,12,23,single,no_rec,partime,35,37.0,2500.0,0.0,120,300
580,no,1,owner,36,20,married,no_rec,freelance,45,110.0,11500.0,0.0,700,770
581,no,4,rent,6,28,married,no_rec,fixed,66,60.0,0.0,0.0,200,1566
582,no,16,owner,36,55,married,no_rec,fixed,35,140.0,6000.0,0.0,1100,2136
583,no,25,owner,24,48,married,no_rec,fixed,35,97.0,3500.0,0.0,225,525
584,yes,29,owner,60,50,widow,no_rec,fixed,35,175.0,6000.0,0.0,1143,1143
585,no,12,owner,60,37,married,no_rec,freelance,60,85.0,6000.0,0.0,1200,1731
586,no,2,owner,60,47,married,no_rec,fixed,90,86.0,4500.0,0.0,1200,1497
587,no,2,owner,36,38,married,no_rec,fixed,45,114.0,3600.0,0.0,650,1100
588,no,0,owner,36,42,married,no_rec,freelance,60,260.0,3000.0,250.0,1100,1288
589,no,20,owner,24,51,married,no_rec,fixed,75,130.0,10000.0,0.0,500,1238
590,yes,0,rent,24,29,married,no_rec,freelance,60,0.0,0.0,0.0,275,275
591,yes,11,owner,60,38,married,yes_rec,fixed,90,245.0,4000.0,0.0,1700,1768
592,yes,2,rent,60,24,single,no_rec,fixed,35,0.0,0.0,0.0,850,989
593,no,8,owner,24,47,single,yes_rec,fixed,35,320.0,50000.0,2000.0,300,2300
594,yes,0,other,60,47,widow,yes_rec,freelance,45,0.0,0.0,0.0,1500,1600
595,no,30,owner,48,53,married,no_rec,freelance,45,0.0,38000.0,0.0,1600,2120
596,no,10,owner,24,56,married,no_rec,freelance,45,208.0,13500.0,0.0,500,1560
597,yes,0,parents,60,20,single,no_rec,fixed,35,120.0,5500.0,1200.0,1170,1362
598,no,4,owner,36,54,married,no_rec,freelance,35,80.0,25000.0,0.0,1400,1490
599,yes,13,rent,60,50,single,no_rec,fixed,42,66.0,0.0,0.0,800,865
600,no,30,rent,24,53,married,no_rec,freelance,69,240.0,25000.0,0.0,1000,2200
601,yes,28,owner,60,57,widow,yes_rec,fixed,35,227.0,15000.0,0.0,1700,1875
602,no,2,other,48,24,married,no_rec,fixed,35,63.0,4000.0,0.0,700,985
603,yes,5,owner,48,49,widow,no_rec,others,35,48.0,4000.0,0.0,1100,1438
604,yes,10,rent,60,38,married,yes_rec,freelance,60,0.0,8000.0,0.0,2200,2387
605,no,1,parents,60,22,single,no_rec,fixed,35,110.0,2000.0,0.0,1500,2098
606,no,3,owner,36,40,married,no_rec,fixed,75,125.0,3500.0,0.0,800,1200
607,no,7,rent,36,44,married,no_rec,fixed,85,101.0,6000.0,0.0,400,400
608,no,12,owner,48,39,married,no_rec,freelance,60,95.0,6000.0,0.0,1300,1600
609,no,16,rent,60,35,single,no_rec,fixed,49,135.0,0.0,0.0,1300,1310
610,no,3,owner,36,28,married,no_rec,freelance,35,180.0,5000.0,0.0,375,1139
611,no,19,owner,24,35,married,no_rec,fixed,60,90.0,4000.0,0.0,200,1147
612,yes,13,rent,36,44,married,yes_rec,freelance,84,85.0,0.0,0.0,1150,1325
613,no,19,owner,60,35,married,no_rec,fixed,75,185.0,4000.0,0.0,1100,1203
614,no,3,owner,60,30,married,no_rec,fixed,60,164.0,4500.0,0.0,800,975
615,yes,2,priv,48,25,married,no_rec,partime,45,90.0,3000.0,2000.0,800,1567
616,no,3,owner,36,26,married,no_rec,fixed,35,136.0,6000.0,4500.0,900,1421
617,no,3,priv,48,38,married,no_rec,freelance,90,187.0,2500.0,750.0,1550,1600
618,no,16,owner,60,48,married,no_rec,freelance,45,273.0,7000.0,0.0,2000,2529
619,no,20,owner,12,60,married,no_rec,freelance,60,0.0,40000.0,0.0,700,1420
620,no,0,owner,60,34,married,no_rec,fixed,60,85.0,4000.0,0.0,1100,1628
621,no,15,owner,60,37,married,no_rec,fixed,60,318.0,7000.0,0.0,1900,2400
622,no,21,rent,36,42,separated,yes_rec,fixed,53,180.0,0.0,0.0,850,950
623,no,1,parents,60,21,single,no_rec,fixed,35,200.0,0.0,0.0,900,1088
624,no,8,owner,60,56,married,no_rec,freelance,45,200.0,30000.0,0.0,1400,1500
